node_id,y,x
2210912728,18.4823292,73.8326568
2210912729,18.4823893,73.8313118
2210912730,18.4824829,73.8339436
2210912731,18.4827408,73.8316859
2210912734,18.4825795,73.8328157
2210912739,18.4828377,73.8301999
2210912742,18.4829997,73.8296365
2210912756,18.5068322,73.815148
2210912761,18.5210979,73.8459151
2210912762,18.5213707,73.8452087
2210912763,18.5214771,73.8461781
2210912764,18.5218055,73.8453499
2210912765,18.5219344,73.8434295
2210912767,18.5224377,73.8432395
2210912769,18.522739,73.8444254
2210912770,18.5229839,73.8433397
2210912771,18.5230762,73.8474364
2210912773,18.5233095,73.8545713
2210912774,18.5234528,73.8521674
2210912776,18.523605,73.8434791
2210912778,18.5236605,73.8477599
2210912779,18.5236824,73.8460008
2210912781,18.5238583,73.8488556
2210912787,18.5242231,73.8480701
2210912790,18.5242805,73.8463197
2210912791,18.5243364,73.8506948
2210912803,18.5249875,73.8524645
2210912804,18.5250312,73.8508192
2210912806,18.5250463,73.8526403
2210912809,18.5251967,73.8497187
2210912814,18.5255996,73.8436626
2210912815,18.5257383,73.8429548
2210952128,18.4973709,73.819351
2210952399,18.501229,73.8220319
2210952875,18.5112163,73.807515
2212989685,18.4998949,73.8632296
2212989703,18.500024,73.8584809
2212989711,18.500015,73.8632432
2212989735,18.5002109,73.8611014
2212989752,18.5004324,73.8663582
2212989754,18.5004347,73.8589959
2212989782,18.5009962,73.8626663
2212989801,18.5019233,73.8732032
2214002922,18.5195886,73.7787866
2217942883,18.4669393,73.8263385
2217942894,18.4681509,73.8269341
2217942897,18.4631483,73.825845
2217942900,18.461096,73.8257939
2217942904,18.4679781,73.8296777
2217942911,18.4622054,73.8280499
2217942925,18.4687448,73.8279156
2217942927,18.4658934,73.828117
2217942930,18.4624637,73.8281836
2217942934,18.4628525,73.8254005
2217942939,18.4615464,73.8256962
2217942941,18.460455,73.8286036
2217942952,18.4629873,73.8289722
2217942955,18.4637751,73.8265854
2217942957,18.4692334,73.829246
2217942962,18.4633113,73.8261435
2217942963,18.4672075,73.8270534
2217942966,18.4619935,73.8259089
2217942977,18.4640902,73.8277646
2217942982,18.4645615,73.8254256
2217942985,18.4683918,73.8287646
2217942986,18.4624496,73.8264272
2217942999,18.4635561,73.8284131
2217943002,18.4608916,73.8284203
2217943015,18.4643678,73.829796
2217943021,18.4601359,73.8275313
2217943024,18.4630356,73.8285166
2217943025,18.4689164,73.8291602
2217943026,18.4678033,73.8290257
2217943028,18.462652,73.8276668
2217943031,18.4615515,73.826277
2217943036,18.467069,73.8255947
2217943050,18.4672209,73.8275343
2217943054,18.4688912,73.8297719
2217943064,18.4596061,73.8289543
2217943065,18.4691007,73.8278685
2217943068,18.4631597,73.8275737
2217943069,18.4671377,73.8251896
2217943075,18.467058,73.8290171
2217943094,18.4648223,73.8255555
2217943095,18.4667545,73.8272406
2217943105,18.4666261,73.8245147
2217943114,18.4621557,73.8229118
2217943122,18.4639217,73.8271876
2217943123,18.4642387,73.8287479
2217943129,18.4675505,73.8238201
2217943130,18.4668762,73.8253909
2217943131,18.4622931,73.8228709
2217943134,18.4643546,73.8313
2217943138,18.4659579,73.8245952
2217943140,18.4616928,73.827249
2217943142,18.4680759,73.826404
2217943146,18.4601433,73.8260099
2217943154,18.4616959,73.8288495
2217943157,18.4616773,73.8285983
2217943164,18.4667837,73.8230529
2217943166,18.459777,73.8294058
2217943168,18.4641898,73.828305
2217943173,18.4683071,73.8280938
2217943175,18.4603153,73.8295692
2217943180,18.4658527,73.8278622
2217943184,18.4682526,73.8276798
2217943187,18.4624573,73.8287795
2217943189,18.4684375,73.8290665
2217943190,18.4665913,73.8243967
2217943193,18.467374,73.822305
2217943195,18.4632765,73.8237859
2217943197,18.4619459,73.8267571
2217943204,18.4616406,73.8281652
2217943206,18.5509634,73.9002496
2217943209,18.4596444,73.8280022
2217943211,18.4667593,73.825483
2217943213,18.4621452,73.8272981
2217943221,18.4670743,73.825442
2217943225,18.4673109,73.8246156
2217943227,18.4675095,73.828201
2217943228,18.4626965,73.8243873
2217943233,18.4617602,73.8278541
2217943234,18.4599095,73.8297269
2225182363,18.5970833,74.0030532
2225653586,18.4493837,73.8630253
2225653589,18.4965777,73.8306765
2225653591,18.4966768,73.8303598
2225653593,18.4967134,73.8314149
2225653595,18.4968881,73.8311219
2225653597,18.4970171,73.8308331
2225653601,18.4971223,73.8305296
2234597246,18.4839115,73.8713981
2234597489,18.4866619,73.8707367
2234597491,18.4869247,73.8611009
2234597498,18.4877504,73.870543
2234597500,18.488288,73.8679219
2234597505,18.4885104,73.8720637
2234597520,18.4891139,73.8676936
2234597525,18.489148,73.8671792
2234597530,18.4891976,73.8662895
2234597533,18.489197,73.8676432
2234597536,18.4892711,73.8573484
2234597538,18.4892742,73.8575729
2234597543,18.4892965,73.8684571
2234597555,18.4893593,73.8598741
2234597558,18.4893652,73.8575838
2234597564,18.4893998,73.869275
2234597567,18.4894011,73.8700768
2234597570,18.4894096,73.8610841
2234597584,18.4894489,73.85987
2234597587,18.4894894,73.8700536
2234597590,18.4894957,73.8610751
2234597593,18.4894969,73.8701188
2234597604,18.4902566,73.8690183
2234597625,18.4929948,73.8691683
2234597653,18.4965082,73.8692124
2234729765,18.4800577,73.8682673
2234729769,18.480315,73.8734272
2234729775,18.4804957,73.8701915
2234729776,18.480534,73.8709776
2234729777,18.4806018,73.869439
2234729784,18.4806966,73.8674535
2234729786,18.4807155,73.8611862
2234729787,18.4807215,73.8722225
2234729791,18.4807453,73.8682743
2234729794,18.4807537,73.8723799
2234729795,18.4807371,73.8612909
2234729797,18.4807927,73.8674471
2234729798,18.4808198,73.8721909
2234729800,18.480818,73.8729622
2234729803,18.4808377,73.8666633
2234729807,18.4808532,73.8723607
2234729810,18.4808353,73.861275
2234729811,18.4808658,73.8660738
2234729812,18.4808739,73.8733306
2234729813,18.4808895,73.8655608
2234729816,18.4809157,73.8648885
2234729820,18.4809785,73.8702681
2234729824,18.4810992,73.8695196
2234729825,18.4811315,73.8692289
2234729829,18.4811761,73.8682806
2234729834,18.4812241,73.874882
2234729837,18.481291,73.8754832
2234729838,18.4813642,73.8704815
2234729840,18.4813833,73.8720739
2234729842,18.4815004,73.8695885
2234729843,18.4815418,73.8692796
2234729848,18.4816639,73.8701094
2234729850,18.4816774,73.8698726
2234729851,18.4817393,73.8719572
2234729854,18.4818109,73.8765306
2234729855,18.4818695,73.8714027
2234729857,18.4819766,73.8748121
2234729858,18.4819937,73.8708737
2234729859,18.4822496,73.8706265
2234729860,18.482304,73.8702194
2234729861,18.4823353,73.8699856
2234729864,18.4823691,73.8697329
2234729867,18.4824094,73.8747928
2234729910,18.4855939,73.8749947
2234729911,18.4858836,73.8754517
2234729912,18.4859911,73.874708
2234729914,18.4861531,73.8759276
2234729916,18.4863004,73.8751555
2234729917,18.486344,73.8742234
2234729919,18.4864402,73.8763936
2234729923,18.4866027,73.8755929
2234729928,18.4868871,73.8760044
2234729932,18.4870727,73.8735871
2234729933,18.4871469,73.8740535
2234729940,18.4873581,73.8710827
2234729942,18.4873977,73.8722623
2234729944,18.4873901,73.8755615
2234729946,18.4874232,73.8730084
2234729951,18.4878572,73.8734292
2234729953,18.4881683,73.8741879
2234729955,18.4884233,73.8733221
2234729957,18.4885297,73.8723881
2234729959,18.4885726,73.873015
2234729961,18.488633,73.8744932
2234729964,18.4887957,73.8711775
2234729966,18.488872,73.8723613
2234729974,18.4888801,73.8719983
2234729976,18.488914,73.8730126
2234730001,18.5013328,73.8691944
2234838367,18.4610291,73.8701041
2234838368,18.4610568,73.8674908
2234838372,18.4612898,73.8663235
2234838381,18.4633811,73.867269
2234838386,18.4646362,73.864675
2234838391,18.4662278,73.864512
2234838392,18.466452,73.8645032
2234838402,18.4689705,73.8640263
2234838404,18.4691793,73.8640981
2234838405,18.4695859,73.863912
2234838437,18.4781004,73.8617188
2234838440,18.4786662,73.8616683
2234838452,18.4815583,73.8609402
2234838453,18.4817249,73.8609767
2234838457,18.4824968,73.8605231
2234838477,18.4869255,73.8576197
2234838478,18.487039,73.8576126
2235086273,18.4610373,73.8702762
2235086277,18.4617905,73.8689894
2235086281,18.4618269,73.870245
2235086288,18.4618936,73.8674117
2235086321,18.4630239,73.8689443
2235086323,18.463068,73.870196
2235086325,18.4631037,73.8649899
2235086327,18.4631286,73.8650908
2235086333,18.4631808,73.8649671
2235086339,18.4632174,73.865466
2235086364,18.4643121,73.8701469
2235086369,18.4645878,73.8687392
2235086372,18.4648691,73.8705328
2235086373,18.4650396,73.8665767
2235086374,18.4650712,73.8657203
2235086375,18.4651034,73.864549
2235086376,18.4651108,73.8646481
2235086380,18.465517,73.8646371
2235086382,18.4655442,73.8657095
2235086386,18.4670426,73.8688091
2235086388,18.4670386,73.8703914
2235086390,18.4670624,73.8683027
2235086392,18.4673295,73.8663172
2235086398,18.4675446,73.8650394
2235086401,18.4675937,73.8654998
2235086403,18.4679538,73.8649659
2235086405,18.4680427,73.865399
2235086411,18.4686105,73.8682259
2235086413,18.4686718,73.8678249
2235086419,18.4690457,73.8647463
2235086421,18.4692639,73.8665676
2235086423,18.4694845,73.8615216
2235086426,18.4695555,73.8617266
2235086428,18.4695936,73.8619458
2235086431,18.4700717,73.8610738
2235086433,18.4701574,73.8615488
2235086435,18.4702157,73.8617883
2235086438,18.4702093,73.8618119
2235086440,18.4702469,73.8620155
2235086442,18.4702876,73.8622211
2235086458,18.4705857,73.8675844
2235086464,18.4707333,73.8636738
2235086482,18.4708942,73.8601002
2235086484,18.4709404,73.8600085
2235086488,18.4711081,73.8612483
2235086489,18.4711183,73.8636927
2235086491,18.4711778,73.8615704
2235086500,18.4713033,73.866508
2235086512,18.4713518,73.8656559
2235086517,18.471357,73.8660495
2235086522,18.4713721,73.859926
2235086526,18.4715057,73.8606266
2235086528,18.4716262,73.8598774
2235086530,18.4716831,73.8596511
2235086532,18.471752,73.8605571
2235086534,18.472032,73.8649529
2235086536,18.4718017,73.8633313
2235086538,18.4718329,73.8660403
2235086540,18.4718442,73.8634253
2235086550,18.4720071,73.8605004
2235086555,18.4720081,73.8616179
2235086558,18.4720658,73.8596236
2235086560,18.4721416,73.8622837
2235086573,18.4724259,73.8630393
2235086576,18.4725432,73.8622014
2235086579,18.4725864,73.8630782
2235086581,18.4726581,73.8629323
2235086583,18.4726689,73.8642448
2235086585,18.4726794,73.8649164
2235086589,18.4726905,73.8656217
2235086593,18.4727033,73.8664411
2235086617,18.4730513,73.8603866
2235086621,18.4731088,73.860648
2235086623,18.4731563,73.8624226
2235086626,18.4732003,73.8627274
2235086631,18.4732576,73.8588719
2235086635,18.4733618,73.8599711
2235086639,18.4734353,73.8602953
2235086641,18.4734951,73.8655002
2235086643,18.4735995,73.8599181
2235086645,18.4736542,73.8588252
2235086647,18.4737212,73.8592769
2235086649,18.4737488,73.8594634
2235086651,18.4737787,73.8596647
2235086654,18.4737926,73.8613593
2235086656,18.4738547,73.8601768
2235086657,18.4739009,73.862544
2235086659,18.47408,73.858775
2235086661,18.4741442,73.8591989
2235086663,18.474181,73.859587
2235086667,18.4744881,73.8616141
2235086670,18.4744905,73.8620746
2235086674,18.4747128,73.8620653
2235086675,18.4747516,73.862394
2235086677,18.4751826,73.8624703
2235086679,18.4753846,73.858156
2235086682,18.4754198,73.8586803
2235086684,18.4757361,73.8604459
2235086686,18.4757751,73.8610143
2235086688,18.475816,73.8616097
2235086689,18.4758728,73.8586794
2235086691,18.4759121,73.860037
2235086694,18.4763414,73.8581532
2235086696,18.4763486,73.8586784
2235086698,18.4766489,73.8609573
2235086702,18.4767201,73.8615446
2235086703,18.4766702,73.8603979
2235086705,18.4768663,73.8610202
2235086708,18.4773848,73.8620073
2235086710,18.4779815,73.8603357
2235086712,18.4780165,73.8609299
2235086714,18.4785966,73.8608903
2235086715,18.4793394,73.8602923
2235086717,18.479592,73.8613848
2235086719,18.4795934,73.8602871
2235086722,18.4796112,73.8596226
2235086724,18.4799061,73.8600258
2235086726,18.4801883,73.8593377
2235086727,18.4801895,73.8600206
2235086729,18.4801918,73.8612738
2235086731,18.4804027,73.8575855
2235086734,18.4804564,73.8579916
2235086736,18.4805831,73.8589959
2235086738,18.4805883,73.858401
2235086739,18.4807679,73.8592553
2235086741,18.4807949,73.8597081
2235086745,18.4809578,73.858888
2235086747,18.4809704,73.8593277
2235086748,18.4809717,73.8584
2235086752,18.4810342,73.8598657
2235086755,18.4810562,73.8603417
2235086757,18.4811534,73.8580018
2235086759,18.4811456,73.8575944
2235086762,18.4815839,73.8593358
2235086764,18.4816118,73.8598133
2235086767,18.4816154,73.8598738
2235086768,18.4816399,73.8602929
2235086769,18.4816437,73.8603578
2235086772,18.4819493,73.8586732
2235086773,18.4819812,73.859341
2235086775,18.4823905,73.8580647
2235086776,18.4821721,73.8576085
2235086777,18.4823509,73.8593322
2235086780,18.4822045,73.8598244
2235086782,18.482229,73.8602978
2235086786,18.4823386,73.858644
2235086792,18.4825881,73.8611639
2235086794,18.4826392,73.8615226
2235086795,18.4826883,73.8618672
2235086798,18.4827392,73.8622115
2235086800,18.4827569,73.8623301
2235086802,18.4829228,73.857417
2235086804,18.4829145,73.8601975
2235086807,18.4832238,73.8618926
2235086808,18.48324,73.8615485
2235086810,18.4838677,73.8750818
2235086814,18.4843583,73.8754001
2235086819,18.4854315,73.8603682
2235086821,18.4861283,73.860169
2235086822,18.4861325,73.8603497
2235086824,18.4861411,73.8607132
2236844030,18.5003877,73.9412878
2236844044,18.5008494,73.9380434
2236844062,18.5011626,73.9362344
2236844074,18.5015739,73.9309488
2236844076,18.5016695,73.9300459
2236844091,18.5024798,73.9277078
2236844093,18.502607,73.9271895
2236844125,18.5038765,73.9215642
2236844127,18.5040222,73.9211004
2236844130,18.5040948,73.921476
2236844133,18.5043751,73.919521
2236844141,18.5048903,73.9175473
2236844153,18.5055373,73.9277538
2236844165,18.5061788,73.9126052
2237582096,18.506385,73.9069172
2237582098,18.5065395,73.9069232
2237582105,18.5101318,73.8999778
2237582127,18.5115276,73.9070538
2237582148,18.5141331,73.9072368
2237582151,18.5144125,73.9070602
2237582185,18.5160993,73.907051
2237582204,18.5183314,73.9066502
2237582205,18.5185413,73.9065907
2237582206,18.5185466,73.9066805
2237582211,18.5189378,73.9065721
2237582224,18.5243016,73.9036635
2237582231,18.5230738,73.906399
2237582245,18.5282573,73.9062326
2237582249,18.5290671,73.9060547
2237582251,18.5291976,73.9062264
2243931545,18.5095029,73.8237219
2243931599,18.5604021,73.814933
2243931658,18.5621584,73.8348774
2243931661,18.5622611,73.8160503
2243931669,18.562539,73.8303884
2243931673,18.5626115,73.8303959
2243931696,18.5628127,73.8171063
2243931721,18.5629716,73.8302923
2243931728,18.5639857,73.8307799
2243931754,18.5688266,73.8323136
2243931755,18.5704975,73.8328265
2244957350,18.5036045,73.9226535
2244957355,18.5039969,73.9214497
2244957371,18.5062789,73.9126228
2244957375,18.5064596,73.9070333
2244957412,18.511856,73.8363679
2244957414,18.5130983,73.8356372
2244957416,18.5136789,73.8355116
2244957418,18.5139677,73.8355252
2244957438,18.5360434,73.8509127
2244957439,18.5360689,73.8508171
2244957440,18.5361328,73.8507345
2244957443,18.5362214,73.8509117
2244957450,18.5368483,73.8505339
2244957451,18.5369031,73.8507214
2244957462,18.5375209,73.8506342
2244957467,18.5377806,73.8503729
2244957468,18.5378724,73.8506129
2244957469,18.5378769,73.8504235
2244957470,18.5379732,73.8505829
2244957471,18.5380203,73.8505023
2249978904,18.4899386,73.84356
2251843236,18.5145942,73.8325649
2251843240,18.5153029,73.8355212
2251843243,18.5155495,73.8347744
2251843245,18.515613,73.8326966
2251843248,18.5156141,73.8330941
2251843253,18.5167313,73.840408
2251843255,18.5167808,73.8400013
2251843257,18.5168884,73.8409382
2251843259,18.5171758,73.8330467
2251843261,18.5175107,73.8306255
2251843262,18.5175314,73.8348663
2251843264,18.5178509,73.8307324
2251843265,18.5178972,73.8320553
2251843267,18.51815,73.8349034
2251843269,18.5182166,73.8308473
2251843272,18.5187041,73.8421256
2251843274,18.5187515,73.8326954
2251843276,18.5189191,73.8319446
2251843279,18.518957,73.8361903
2251843284,18.5190211,73.8342413
2251843285,18.5193405,73.8424237
2251843286,18.520392,73.8454135
2251843299,18.5247595,73.843487
2251843300,18.5248576,73.842957
2251843301,18.5248686,73.8265701
2251843303,18.5248933,73.8427914
2251843306,18.5252387,73.827338
2251843307,18.5252247,73.8269412
2251843312,18.5253028,73.8261378
2251843318,18.5261009,73.8347524
2251843320,18.5262455,73.8266156
2251843322,18.5262367,73.8277163
2251843323,18.5262472,73.8273475
2251843326,18.5262805,73.8257432
2251843328,18.5263556,73.836146
2251843330,18.5263809,73.8449937
2251843335,18.5265348,73.8273501
2251843337,18.5265323,73.8269585
2251843338,18.5265399,73.8303838
2251843343,18.5269205,73.8273796
2251843345,18.5269615,73.825758
2251843347,18.5269742,73.8253778
2251843349,18.5269879,73.8249663
2251843350,18.5270016,73.8245543
2251843352,18.5270142,73.8241772
2251843354,18.5271608,73.8458013
2251843355,18.5271645,73.8345972
2251843357,18.5271696,73.8449995
2251843359,18.5271812,73.8443439
2251843360,18.5272201,73.8336484
2251843361,18.5273107,73.8291256
2251843362,18.52733,73.8286114
2251843363,18.5278493,73.8449938
2251843364,18.5276312,73.8273648
2251843367,18.5276994,73.8292566
2251843368,18.5277246,73.8286408
2251843369,18.5278526,73.8457816
2251843371,18.5278624,73.8444551
2251843372,18.5279718,73.826166
2251843373,18.5279802,73.8258568
2251843374,18.5279857,73.8257726
2251843376,18.5280097,73.8254062
2251843377,18.5280361,73.8249937
2251843378,18.5280608,73.8245866
2251843379,18.5280712,73.8242043
2251843380,18.5280962,73.8387006
2251843381,18.5281869,73.8258699
2251843382,18.5282678,73.8244798
2251843383,18.5282234,73.8457879
2251843384,18.5282998,73.8251396
2251843385,18.5282389,73.8450036
2251843386,18.5282613,73.8441852
2251843387,18.5283642,73.8388258
2251843388,18.5284277,73.8381178
2251843389,18.5284352,73.8258893
2251843391,18.5284905,73.8251327
2251843392,18.528548,73.8234997
2251843393,18.5286084,73.8245625
2251843394,18.5286008,73.825135
2251843395,18.5286801,73.8389987
2251843396,18.5286345,73.8382111
2251843397,18.5288295,73.8386033
2251843399,18.528886,73.8235041
2251843401,18.5288987,73.8374074
2251843403,18.5289296,73.8383589
2251843404,18.5289219,73.8246576
2251843406,18.5291669,73.8265368
2251843408,18.5291987,73.8260254
2251843410,18.5292012,73.8387944
2251843412,18.5292409,73.8253465
2251843414,18.5292543,73.8251564
2251843415,18.5292762,73.8247569
2251843417,18.5292831,73.8375766
2251843422,18.5296239,73.8238999
2251843424,18.5296437,73.8245647
2251843426,18.5296404,73.8248889
2251843427,18.5297562,73.8260371
2251843429,18.5297766,73.8253704
2251843431,18.5300264,73.8260428
2251843434,18.5300528,73.8253827
2251843436,18.5300655,73.8229853
2251843437,18.5302727,73.8250258
2251843438,18.530286,73.8246445
2251843439,18.5303179,73.8242173
2251843440,18.530292,73.8237458
2251843441,18.5302995,73.8260486
2251843442,18.5303096,73.8253942
2251843446,18.5305698,73.8266602
2251843447,18.5305693,73.8260543
2251843449,18.5305798,73.8254062
2251843452,18.5306693,73.8241981
2251843453,18.530665,73.8232413
2251843454,18.530781,73.8228611
2251843457,18.5308476,73.8306088
2251843458,18.5308601,73.8301007
2251843460,18.5308647,73.826082
2251843462,18.5308643,73.8372873
2251843465,18.5309504,73.8378169
2251843466,18.5309853,73.8380401
2251843467,18.5310648,73.8457926
2251843468,18.5311534,73.8229044
2251843470,18.5311896,73.838804
2251843472,18.531323,73.8378279
2251843473,18.531359,73.8399962
2251843475,18.53157,73.8387529
2251843477,18.5316012,73.8362127
2251843478,18.5316252,73.8228678
2251843480,18.5316595,73.8314984
2251843482,18.5316515,73.8308195
2251843483,18.5316493,73.8306525
2251843484,18.5321752,73.8314903
2251843485,18.5321822,73.8308343
2251843499,18.5330517,73.8391607
2251843513,18.5340124,73.8399278
2251843514,18.5346678,73.8315986
2251843516,18.5346691,73.8372053
2251843518,18.5352631,73.8363762
2251843521,18.5394896,73.8369624
2251843524,18.5396056,73.8367646
2251843529,18.5399177,73.8362323
2251843561,18.5418074,73.8308542
2251843568,18.5428016,73.835978
2251843569,18.542727,73.8367559
2252146861,18.4831591,73.8176
2252146865,18.4832251,73.8160108
2252146879,18.4833687,73.8123203
2252146895,18.4835047,73.8155373
2252146911,18.4836549,73.812809
2252146914,18.4836692,73.8154865
2252146917,18.4837076,73.8142534
2252146932,18.4837315,73.8191452
2252146940,18.4839432,73.8121061
2252146952,18.4840309,73.8182081
2252146960,18.4839057,73.8184668
2252146978,18.4841705,73.8153019
2252146990,18.4842782,73.8155974
2252146996,18.4843197,73.8119952
2252146998,18.4842363,73.8192476
2252147004,18.484334,73.8174005
2252147007,18.4844328,73.8176866
2252147010,18.4844527,73.8150149
2252147015,18.484498,73.8161186
2252147023,18.4845656,73.8128822
2252147032,18.4847051,73.8138515
2252147037,18.4847103,73.8147568
2252147039,18.4847001,73.8191996
2252147047,18.4846618,73.8227196
2252147052,18.4848316,73.8138086
2252147068,18.4848704,73.823035
2252147080,18.4850736,73.8148382
2252147095,18.485304,73.8190574
2252147115,18.4854518,73.8157374
2252147118,18.4853155,73.823795
2252147121,18.4854897,73.8141516
2252147124,18.4855886,73.8203012
2252147136,18.485796,73.8189854
2252147142,18.4858668,73.8142149
2252147145,18.4858305,73.8224811
2252147149,18.4858827,73.8195834
2252147153,18.4859068,73.8228906
2252147156,18.4859904,73.8202279
2252147160,18.4861294,73.8207825
2252147166,18.4862176,73.8139652
2252147171,18.4862463,73.8168796
2252147198,18.4862852,73.8171252
2252147201,18.486293,73.8223843
2252147207,18.4863294,73.822568
2252147210,18.4863408,73.8207442
2252147215,18.4863628,73.822737
2252147223,18.4864485,73.8220034
2252147240,18.4865054,73.8155122
2252147244,18.4865256,73.8189194
2252147279,18.4867868,73.821662
2252147283,18.4868681,73.816756
2252147288,18.4869638,73.8174223
2252147292,18.4870267,73.817951
2252147295,18.4870771,73.8183993
2252147299,18.4872153,73.8218612
2252147304,18.487217,73.8219703
2252147307,18.4872193,73.8221094
2252147312,18.4872279,73.8212205
2252147318,18.4872588,73.8228374
2252147323,18.4872588,73.8228777
2252147327,18.4872775,73.8231371
2252147331,18.4873263,73.8235617
2252147334,18.4873374,73.8236726
2252147338,18.4873521,73.82381
2252147343,18.4875786,73.8246713
2252147350,18.4877444,73.8239081
2252147355,18.4878538,73.822033
2252147360,18.4878664,73.8216985
2252147378,18.488171,73.8219374
2252147381,18.488242,73.8212872
2252147384,18.4882898,73.8208021
2252147395,18.4883515,73.8229592
2252147412,18.4885891,73.8254316
2252147416,18.4886327,73.8138069
2252147420,18.4886423,73.8209099
2252147447,18.4889084,73.8248797
2252147478,18.4895988,73.8232034
2252147482,18.4895884,73.823466
2252147486,18.4895813,73.8236266
2252147490,18.4895954,73.8124264
2252147499,18.4896747,73.8108694
2252147507,18.4897128,73.8099607
2252147515,18.490317,73.8123164
2252147522,18.4904276,73.8109239
2252147526,18.4904512,73.8101879
2252147535,18.4905486,73.8237363
2252147540,18.4905418,73.832031
2252147549,18.4906521,73.8235076
2252147557,18.4907325,73.8166041
2252147561,18.4908449,73.8177888
2252147574,18.4909358,73.8102898
2252147582,18.4915352,73.8217196
2252147588,18.4926769,73.8181216
2252147597,18.4954727,73.8152503
2252147601,18.4957248,73.8141097
2252147604,18.4958376,73.8179718
2252147622,18.4959822,73.8153789
2252147625,18.4960024,73.815295
2252147632,18.4962572,73.8142325
2252147636,18.4963278,73.8183228
2252147640,18.4963271,73.8153782
2252147644,18.4966638,73.8147078
2252147648,18.4967708,73.8143511
2252147655,18.4998551,73.8137983
2252147678,18.5003593,73.8184918
2252147681,18.5003503,73.8113158
2252147684,18.5003583,73.8139965
2252147691,18.5004293,73.8460917
2252147699,18.5008437,73.8115584
2252147702,18.5008518,73.8142206
2252147704,18.5008803,73.8149819
2252147707,18.5022667,73.8058626
2252147711,18.5023113,73.8053515
2252147715,18.5025836,73.8425768
2252147719,18.5028233,73.8049761
2252147727,18.503294,73.8049888
2252147730,18.5033334,73.8040679
2252147734,18.5035485,73.8059123
2252147741,18.5036863,73.8054191
2252147744,18.5038274,73.8042057
2252147747,18.5038109,73.8437409
2252147767,18.5042007,73.8057575
2252147771,18.5042327,73.8437221
2252147795,18.5048722,73.8432119
2252147799,18.5048948,73.8436537
2252147803,18.5052767,73.8432124
2252147806,18.5052763,73.8436347
2252147812,18.505482,73.8395467
2252147816,18.5054877,73.8392501
2252147819,18.5056058,73.8139491
2252147822,18.5055764,73.8431839
2252147825,18.5057257,73.812581
2252147828,18.5057177,73.8131616
2252147836,18.5059685,73.8420722
2252147840,18.5060966,73.802667
2252147843,18.5061962,73.8125543
2252147851,18.5062232,73.8130778
2252147861,18.5067143,73.8125244
2252147864,18.5067133,73.8130755
2252147868,18.5070689,73.8033517
2252147878,18.5071904,73.8059402
2252147887,18.5072065,73.8124961
2252147890,18.5072342,73.8130243
2252147893,18.5071326,73.802149
2252147896,18.5073371,73.8028749
2252147902,18.5076701,73.8124694
2252147905,18.5076956,73.8129638
2252147911,18.5077768,73.8028365
2252147947,18.5087815,73.8124054
2252147953,18.5088081,73.812859
2252147959,18.5088514,73.8064624
2252147961,18.5097708,73.8065557
2252147972,18.5104437,73.8204471
2252147975,18.5107245,73.8032957
2252147978,18.5112644,73.8210679
2252147981,18.5118953,73.8213821
2252147990,18.5134006,73.8167621
2252429113,18.522318,73.8498274
2252429121,18.5223883,73.8523921
2252429208,18.5228906,73.8498772
2252429215,18.5232668,73.851019
2252429230,18.523329,73.8502827
2252429237,18.5233449,73.8510396
2252429244,18.5233868,73.8499581
2252429278,18.5246464,73.8787503
2252429502,18.5254731,73.8499001
2252429517,18.5258536,73.8525814
2252429530,18.5259976,73.8511596
2252429540,18.5261479,73.8487699
2252429548,18.5264145,73.8514363
2252429569,18.5267911,73.8507711
2252429573,18.5269621,73.8517676
2252429583,18.5272012,73.847659
2252429595,18.5273433,73.8490609
2252429604,18.5275775,73.8493716
2252429645,18.5279081,73.8504224
2252429689,18.5285654,73.8500743
2252429698,18.5286946,73.8473137
2252429753,18.5296042,73.8484534
2252429797,18.5304413,73.8485073
2252429800,18.5307348,73.8473547
2252429814,18.5314208,73.8959166
2252429816,18.5315872,73.8507417
2252429820,18.5317363,73.8959216
2252429822,18.5318309,73.8971874
2252429836,18.5323439,73.8456349
2252429847,18.5327209,73.8472564
2252429849,18.5328038,73.8981376
2252429852,18.5329364,73.8959682
2252429856,18.5331245,73.8500717
2252429857,18.5333064,73.8783718
2252429858,18.5333274,73.8466708
2252429876,18.533545,73.878795
2252429912,18.5336043,73.8787226
2252429919,18.5337266,73.8500167
2252429931,18.5345164,73.8779614
2252429934,18.5346914,73.8796412
2252429946,18.5346918,73.8795394
2252429955,18.5347432,73.8795725
2252429979,18.5349805,73.8498382
2252430110,18.5358872,73.8838726
2252430114,18.5358986,73.8493252
2252430124,18.5360874,73.8496166
2252430146,18.5365734,73.8963096
2252430160,18.536663,73.8500091
2252430212,18.5378595,73.8854609
2252430216,18.5378715,73.8855836
2252430219,18.5379929,73.8854517
2252430222,18.5380004,73.8855754
2252430273,18.5395968,73.880136
2252430277,18.5395964,73.8530999
2252430282,18.5396609,73.8927665
2252430287,18.5396821,73.8923547
2252430292,18.5396684,73.8523394
2252430297,18.5398406,73.8746756
2252430303,18.5403002,73.8531644
2252430306,18.5403329,73.8523837
2252430308,18.5403435,73.8521318
2252430312,18.540351,73.8928156
2252430314,18.5403744,73.8924264
2252430317,18.5404359,73.8511974
2252430324,18.540716,73.853037
2252430326,18.5407711,73.8521959
2252430329,18.5408714,73.8955047
